clean_text,sentiment
watching orion eft1 reenter at 20000mph on my iphone as i am driving 80mph through the middle of no amp where texas howcoolisthat,1.0
thanx big thanx goes 2 amp on the ground ferguson2nyc blacklivesmatter icantbreathe,1.0
the gents at the store are basically the hottest nerds going,1.0
please replace java for another language follow example innovate,1.0
photo amazing customer service today utc store i worked form the store for several hours on,1.0
rt my autocorrect changes muslim to awesome and im okay with that,1.0
in the world of mobile processors aapl 64 bit chips blow away competition disruptive technology at its best,1.0
awsome,1.0
rt it makes you smarter elevate is app of the year congratulations and team,1.0
rt it makes you smarter elevate is app of the year congratulations and team,1.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,1.0
great service at bethesdarow thanks jenna and brandon,1.0
music is always part of my life and everyday is also as important as music to me,1.0
look at the new features of the iphone ios 7 iphone5,1.0
way to go,1.0
so cool apple patents iphone drop protection mechanism that changes device angle in freefall aapl applewatch,1.0
the king of the phablets apples iphone 6 plus is bestseller for past three months aapl aapl,1.0
our good help thanks pictwittercomlbu9diufrf,1.0
im going to check if i got it tv gets four new channels and redesign via,1.0
i love my iphone6 mobilephone,1.0
aaplapple executives to take stand in antitrust trial,1.0
impressive features on the iphone 5s fingerprint recognition now thats impressive,1.0
my dreams have been infiltrated by the iphone 5s gold what have you done to me,1.0
thestreet android phones to dominate through 2018 while ios phone revenue will dazzle goog aapl,1.0
thanks for keep newer when transferring files from a local hard drive to a server,1.0
the iphone 6 plus will be huge in china this spring aapl aapl,1.0
cool 90 minutes later i now have yosemite x on macbook not bad for an almost 10 year old computer still run strong winning,1.0
its good to see you doing these videos on apple ii and doing possible related projects is all very exciting,1.0
the 10 biggest differences between mac and pc yep ill stick with my mac apple,1.0
just did my first transaction with pay using my card very neat,1.0
and i am so done with you every laptop 6monthlifespan come at me,1.0
just used apple pay for the first time thanks,1.0
that is unbelievably awesome clickitandlickit,1.0
hope store arndale could pass on to the staff member staff thats visually impaired she is an inspiration great work inawe welldone,1.0
inviting all musicians to check out this innovative music app apple iphone itunes,1.0
agreedhave to give props to for battery life on new iphones its so good tlchat,1.0
wow huge thanks for the 24 hour review cycle concepts 20 live with stacks snapto improved shapes more pictwittercom4vkivk0s0y,1.0
apple stock in upward trend after explosive holiday quarter apple watch release in 2015 aapl aapl,1.0
apples ios devices accounted for 78 of record setting cyber monday mobile sales aapl aapl,1.0
the 10 biggest differences between mac and pc yep ill stick with my mac apple,1.0
way to go,1.0
apples iphone 6 leadtimes still longer than previous models aapl aapl,1.0
rt rolled out webgl to ios8 3 months ago and just overtook in webgl support levels,1.0
earpods are amazing thanks,1.0
yeay glad it all worked out for you,1.0
so cool apple patents iphone drop protection mechanism that changes device angle in freefall aapl applewatch,1.0
rt thanking for the do not disturb feature,1.0
rt says the coremotion system on the iphone 5s will empower a new generation of health and fitness apps,1.0
that looks amazing dont think anyone can say they recorded music on a plane haha,1.0
thank u i can now compile all of the pics that i communicate with in one place,1.0
the 10 biggest differences between mac and pc yep ill stick with my mac apple,1.0
aapl moving towards the iot and more connectivity in your everyday life rt the future of apple,1.0
im happy now thnx fags,1.0
please released ios7 tonight i am in desperate need,1.0
but im beyond thankful for the help gave me today computer was defective and they replaced it while i just payed the difference,1.0
it took just one month for the iphone6 plus to become the king of phablets via aapl,1.0
kantar apple on track for record quarter as iphone6 sales bump up its wednesday 3 december,1.0
just found out that added the watchespn app to appletv i may never leave the house again sec,1.0
the only time should be mentioned in the same sentence on my tl is when nokia is thanking apple,1.0
def gotta have it i dont even like watches,1.0
my actual stock market positions are starting to show some profits long tvix crudeoil short aapl at 116 and nasdaq,1.0
ubs increases apples iphone 6 sales revenue and eps aapl aapl,1.0
it looked like aapl was going to be down again today but it made a turn for the positive,1.0
rt my autocorrect changes muslim to awesome and im okay with that,1.0
guess who has champagne color as well iphone5s iphone5c tools homeimprovement homeowners home undefined,1.0
hell yeah steve stick it to the man,1.0
7 awesome paid iphone and ipad apps that are free for a limited time via aapl,1.0
my new mbp is freaking awesome apple macbookpro lovingit,1.0
whats at the core of new ios7 excellent updates for your phones mobilesecurity mcafee,1.0
yeeaaayyyawesome os x yosemite 10101 roccckkkssss m,1.0
hey please make the iphonesetc sound like jarvis somedayvia updates that would be freaking awesome,1.0
why the ipad is anything but doomed aapl aapl,1.0
how apple is crushing google on mobile shopping aapl aapl,1.0
iphone in gold o,1.0
great attachment means we can watch awards via via my,1.0
yay customer support was super nice and helpful and now my imessages is verified,1.0
5s gold,1.0
is just jealous because is basically putting them out of business i give microsoft 5 years at most,1.0
cnbctv apples margins better than expected aapl,1.0
apple earns more profit in on quarter than amazon has earned in its lifetime amazon wow facts,1.0
day 338 my 1st ipod from 2005 had stopped workin years ago just came back to life wtf,1.0
dear and well done i was a bit sad that i missed the 1st ep of suits but pictwittercomxshi3gqlku,1.0
rt my autocorrect changes muslim to awesome and im okay with that,1.0
at the genius bar store very helpful aapl staff and whoever helped me was genius comp wking again,1.0
love it some great dance moves too,1.0
love the and marketing partnership burberry shoots runway show teaser w iphone 5s via,1.0
rt why apple is poised to have a recordbreaking holiday season aapl aapl,1.0
i could not agree more between and only great things will happen appleandibm ibmandtwitter,1.0
it makes you smarter elevate is app of the year congratulations and team,1.0
i want to have this right now best mobile concept idea ever check it out phoneblockscom mobilerevolution loveit,1.0
aaplfinally brooklyn is getting its own apple store,1.0
rt thanks for the preview of your smartwatch fitnesstracker quantifiedself iot,1.0
youtube on apple tv just got a whole lot better youtube via,1.0
well said,1.0
rt apple iphone 6 6 plus and retina imac ship times improve in time for holidays aapl aapl,1.0
rt 3x bonus airmiles right now airmilesshops,1.0
apples ios devices accounted for 78 of record setting cyber monday mobile sales aapl aapl,1.0
apples tim cooke hits the nail on the head apple technews,1.0
is store to preorder the new iphone then when it comes in i sell for 3x more thanks apple,1.0
you lol,1.0
sorry but i will be taking my smartphone talents over to the iphone 6 is more reliable amp is better for everyday usage,1.0
congrats to mary sotos for green power leadership awards at rem14,1.0
i just dropped my phone down two flights of wooden stairs no damage thanks,1.0
my phone just charged 23 in 45 seconds thanks,1.0
love the and marketing partnership burberry shoots runway show teaser w iphone 5s via,1.0
