sentiment,tweet
0.0,"@apple #apple alleen kapotte batterij vervangen, telefoon al twee weken kwijt, bad service :("
0.0,"@Google #Nexus4 $199 w/o contract. @Apple #iPhone 5c $549 w/o contract. There's ""premium"" and there's ""YIKES!"" http://shar.es/ijR3q"
0.0,u should make better chargers @apple
0.0,Siri is being mean to me @apple pic.twitter.com/8c6IdlywTc
0.0,What @Om Malik likes and doesn't like about the new @Apple iPhones http://buff.ly/1eGmopu
0.0,"Well, well. @motorola using @twitter to fire back @apple. In other news go @adambain!!! pic.twitter.com/75hRORixpc"
0.0,Telcos are the worst consumer companies in the U.S. They make Apple look like a childrens show lol. @millerjr99 @Apple
0.0,@apple hurry up with ios7 fs
0.0,one in Katy too smh @apple
0.0,I wonder how come @Apple takes 10 days to UNsubscribe you from EMs when they can JOIN you to an e-mail list in milliseconds... :-P
0.0,"I don't think @Apple will be linking to this, guys!  RT @PopSci: Infographic! Should you buy a new iPhone? http://pops.ci/14MhGof"
0.0,customer service? 2nd day trying to get a new phone and staff is rude + blows through appt times. Time to switch from @apple #apple #soho
0.0,@avoninspire @Apple omg same.
0.0,Since yall stopped sellin the iPhone 5 they should lower the prices on it so I can pay it off quicker and get the iPhone 5s @apple
0.0,@DGDtheband is like @apple they're driving up the demand for their album by only releasing one song.
0.0,"Waay too many people waiting for #AppleCare, in my @Apple era this would not have been acceptable #Commodity pic.twitter.com/hgzYTEx3ya"
0.0,Why does @Apple want your finger prints? @NSA
0.0,@jeanettehayes @Apple the company is literally not the same. at all.
0.0,@1JazzyJeff @Apple what the...
0.0,Darn why isn't there a middle finger emoji yet....it's needed!!!! not these!! ??????????????????????????????????????? @apple
0.0,Ok the iPhone 5C looks weird and is very different from the previous Apple Products #Apple @Apple
0.0,"Yo smart butt always tryna correct me when I know wtf I put but don't have them reddots under ""ain't"" & ain't AIN'T EVEN A WORD @apple"
0.0,".@Apple discontinues Cards app and printing service, recommends using #iPhoto instead. http://ht.ly/oPzms"
0.0,@Apple YH News Apple Stock Falls as Analysts Boo iPhone 5C Pricing: Apple stock (NASDAQ: AAPL) is in a near fr...  http://bit.ly/yh1pyu
0.0,"Desaparecido el iPhone 5 de la Web de Apple (Descontinuado) AH OK!, y el 4S sigue en venta! que increible son esta gente de @apple"
0.0,@mog_sharif @DougRTequan @Android @Apple @Apples @Microsoft #Everybody now likes Android.
0.0,@GuardianSustBiz @Apple @facebook @amazon #notgoodenough #CSR @Dr_Lara_Zib
0.0,".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtMg  Condescension, anyone?"
0.0,I cannot change the server seed or gamemode or whitelist until @apple  Approves MCPE 0.7.5 for iOS
0.0,@yld_thng @Apple what I thought pre-orders started today? Website lied?
0.0,"by discontinuing #iphone5, @apple undercut ppl who wanted 2 get 1 once its $ drops. now, they have 2 get #iphone5C or new 5S. + or - sale ??"
0.0,"If you could make chargers that don't rip in 5 days, that'd be great. @apple"
0.0,"""@Apple didn't comment on wether the #NSA was involved in the development of Touch ID or if it has access to the encrypted data stored..."""
0.0,"Has @Apple lost it?  The latest product announces are evolutionary, not revolutionary.  New @Android are looking good....Time to switch?"
0.0,@Liberationtech @Apple @TriBizTech  disaster to make biometric ID the #1 selling point of iPhone in a post #Snowden and @ggreenwald world
0.0,@ETGoldNews  @Apple Apple announces a gold iPhone and the price of gold drops.
0.0,@howswelegant @Apple @bubblemania @laurenjessa what. The. F. & what happened to your phone?!?!??
0.0,Why ain't I getting my email notifications @apple
0.0,"@apple: love your products, hate inefficiencies of Genius Bar; why make an apt when I still need to wait 30mins?! http://4sq.com/1eOIu9d"
0.0,Hello @apple is your new iPhone going scratch every time you touch and crash when you get a few messages?
0.0,Aiming at high end with iPhones is classic @Apple http://usat.ly/19OfIC1  via @USATODAY
0.0,Mi banca rota es culpa de @Apple :(
0.0,#iphone5s rs 6000 in #usa but 40000 in india why?? @appletweets @apple #iphone #apple #rip #india #rupeefalling
0.0,I'm in agreement with Alaric here. Why isn't NFC in the iPhone? #iPhone @Apple @Polar_Moment http://lnkd.in/bnCWBJ3
0.0,My iPhone cracked @apple when the new ones coming out
0.0,".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtJB  Condescension, anyone?"
0.0,@apple why is the 5s $199 in the US & $719 in canada .. ?
0.0,My iphone4 has so many broken features. Basic operation is Difficult. Cannot wait til sept 20 to get a new phone @apple #FirstWorldProblems
0.0,".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtEr  Condescension, anyone?"
0.0,??13???????@apple store ?? ???????????????????????????????????????????????????????
0.0,@Punk240z @Apple how come you aren't also defending the female condom?
0.0,@PGAFFII @Apple yes. My phone has been acting strange since Tuesday.
0.0,"@Apple missed KEY security opps w/ fingerprint scanner, eg scanning/sending prints of #iPhone thieves = theft deterrent & recovery aid. cc"
0.0,Sept. 13 SBD Global: Sunderland (@SAFCofficial) signs deal with Tanzania; @CTH sues @Apple over EPL mobile apps. http://bddy.me/14PXI6Q
0.0,I really wished that @Apple let you preorder the iPhone5s!! I don't want to what to the 20th!!! That's soooo far away ??
0.0,Banned #iPhone 5C Promo @apple  http://youtu.be/dU0Q_Ahcb1s
0.0,@RichP nope i do not get it @appledevcenter @apple
0.0,So is it true the camera on your @apple #imac never turns off and is always watching you? #privacy
-1.0,oh i didn't realize it's only the 5c that's presale tomorrow. boo @apple
-1.0,"Say what you will about #Windows8, at least I can go to a @Microsoft store and get a hard copy of the OS. #WTF @apple?"
-1.0,@apple mightttt be losing money
-1.0,"@antoneg thanks for including us in ""Why @Apple will disappoint businesses with #iPhone 5S fingerprint scanner"" http://ow.ly/oMTKB"
-1.0,Hey @delta your iPhone app is messed up. Keeps showing notifications in lock screen even when disabled. @apple should look into this. #hack
-1.0,Y'all can have a finger print scanner but can't get y'all weather app to be accurate? This a joke? @Apple
-1.0,iPhone 5C = 5 cheap...  Plastic = not worth the money  Metal forever @Apple... Get it right!
-1.0,@LawSchoolSrat You see @apple ? This is your problem. Not ours.
-1.0,Apple 5C sells for $199 in the US.... But it's 40k in India???  @apple  how come it s cheap?? :/
-1.0,@Apple needs to address the battery life on the current phones instead of producing and pushing new ones! ??
-1.0,"@Google should buy $BBRY it would put a nail in @Microsoft coffin, KO @Apple. @Blackberry app issue would end and Google dominate enterprise"
-1.0,"So, all the fingerprint information people accidentally stored in demo phones at @Apple stores are basically free4all? #keynote #iPhone5s"
-1.0,iMessages won't send k @apple
-1.0,Dear @apple in iOS7 I miss a clear and obvious button. Red text isn't enough for my simple mind.
-1.0,Is anyone else irritated that @apple still hasn't figured out how to make #Flash work on their mobile devices??? #corporatebully
-1.0,Aaaaa....@Apple paa...wey stuff dis?? Same old stuff...Jx bright colors
-1.0,why is icloud taking 4 hours to upload 2 GB that is so stupid @apple they really need a twitter account
-1.0,new #iphone will make @apple drop as no innovation of their products and other smartphone will beat them as they are better and cheap
-1.0,I swear I wont buy any locked to developer phone anymore cc @apple @windowsphone
-1.0,@apple should of stuck to the traditional black and white classy look
-1.0,@Apple YH News Apple Shares Fall After iPhone Event: Apple Inc. shares tumbled a day after the company launche...  http://bit.ly/yh1pyu
-1.0,Smh RT @cemorecake718: RT @SWAGGA_L: THE WORST !  RT @Mati_uCurvegawd: Yooo @apple why my iPhone 5 battery so sus?
-1.0,".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtNy  Condescension, anyone?"
-1.0,who in their right mind is going to pay this much for a PLASTIC iPhone @Apple - r u joking or what? pic.twitter.com/ILb1xRqikd
-1.0,#IchooseBlackBerry10 because syncing files with my PC is easier and I don't need an @Apple or iTunes
-1.0,"Why @apple hasn't created a 'leave' option for group messaging yet, I'm not so sure.."
-1.0,"@Apple shares drop. Complacency will level the most powerful individuals, companies, corporations and empires. @Samsung and @Google next?"
-1.0,@apple brat
-1.0,The way @nokia_uk just burned @apple
-1.0,RT @SWAGGA_L: THE WORST !  RT @Mati_uCurvegawd: Yooo @apple why my iPhone 5 battery so sus?
-1.0,"Hey @apple ,@nokia called, they want their colourful unibody polycarbonate design back  ^^ @windowsphone"
-1.0,@samsung made a waterproof phone???in your ace @apple !
-1.0,My phone died at 10% excuse me @apple that's not how it works
-1.0,i just lost three weeks worth of social media posts because my WiFi likes to do it's own gotdarn thing. @Apple y'all need to fix this!
-1.0,"R u joking with this fake steve jobs, @apple??? We all miss him, but don't be crazy pic.twitter.com/pshFqMmnlt"
-1.0,@apple @cheerios @extra give it a freakin rest!
-1.0,Phone broke @apple
-1.0,I think the iPhone5S fingerprint scanner idea was submitted to @apple support in 2005 and took this long to get through the support process!
-1.0,@apple why do i have to chose? you could just make it in one coulour... pic.twitter.com/fOcSb1FMQc
-1.0,@Apple shares plummet after pricey #iPhone5C fails to hit the spot in #China | @ITProPortal http://ow.ly/oORAI
-1.0,CEO of @CDP asks If @Apple refusing to divulge carbon emissions data because arch-rival Samsung is out-performing http://bit.ly/18Xc8Dk
-1.0,the video from @Microsoft how was making fun off @apple it's PRIVET  what the freak !!!!
-1.0,@Apple your getting further away from product offering simplification and heading to complexity - its what got you in trouble before!
-1.0,@apple @AppStore @appleinsider Why are canadians always paying more? 5c USA$99 Canada$599 ? ROFL #EDTECH #Apple pic.twitter.com/e6NVt28xKt
-1.0,Coining #fingergate: When your new @Apple iPhone 5s fingerprint reader fails & locks you out of your own phone.
-1.0,why wont my phone stay charged @apple
-1.0,@apple thanks for the email asking me to buy your extremely overpriced phones in Australia. No thanks though. #applerort
-1.0,@Apple can u make more sustainable chargers and headphones so I can stop buying more....but that's probably ur plan
-1.0,@ErtaySh Of course it will it just seems like @Apple is losing its touch to wow the tech crowd. Common man doesn't know any better yet
-1.0,So bogus for @Apple to release a high-end phone and then basically make it obsolete a year later...for the 2nd time!! pic.twitter.com/icb7cSR5jS
-1.0,"like you say, arrogance MT @joconfino: @Apple @Facebook @Amazon refuse 2 divulge carbon emissions data to CDP http://bit.ly/18Xc8Dk"
-1.0,not too pleased with @apple allowing wallmart to discount their new phones. why give them anything
-1.0,"No @Apple, I want my album covers, not your pictures. Give 'em back. pic.twitter.com/yKAiIHu6YY"
-1.0,@delilahevening @pickadilly7 Lame. Get on that @apple.
-1.0,I only have 12% battery and I feel like dying @apple
-1.0,#iPhone #5c Baixou um espirito de escola de Samba no pessoal da @Apple  Ficou Feio de doer :(
-1.0,@apple are trying to royally screw me over! Wait for 2 weeks when your warranty runs out to send your phone in to be fixed!
-1.0,I'm not impressed with the #iPhone5s or #iPhone5c. @Apple needs to innovate to survive. http://exm.nr/15TSUDJ  (via @examinercom)
-1.0,"Consider Yourself Warned, @Apple, @TheRevAl  Wants Bite Out of You | http://shar.es/iZ8KJ   #Diversity or... simply #RaceBaiting?? #tcot"
-1.0,"Agree! RT @joconfino: Nothing short of a disgrace @Apple @Facebook @Amazon refuse 2 divulge carbon emissions to CDP, http://bit.ly/18Xc8Dk"
-1.0,Why was @apple hella secretive about the iphone 5s design? That jawn look the same as the old ish do.
-1.0,"Is it just me who found @Apple's #iPhone announcement massively underwhelming? OooOoooOOoo, colours."
-1.0,These @Apple jokers out here making golden iPhones but still making chargers outta playdoh
-1.0,@wsdot_traffic don't forget to steer clear of @apple.com for iPhone 5C preorders!  #fear
-1.0,On the 5S will Siri understand black people ? @apple
-1.0,Did @Apple deliberately lock the phone off button on old devices on purpose in anticipation of their fingerprint scanner 5S and 5C release?
-1.0,@2shaneez @Apple same omfg this is messed up
-1.0,where tf is ios7 @apple
-1.0,Article by @joconfino on @facebook @apple @amazon in minority of big biz failing to report to investors through @cdp http://bit.ly/14OQ6BD
-1.0,conspiracy theorist in me is saying that @apple adding fingerprint protection to the new iPhone is exactly what the NSA wants. #noprivacy
-1.0,Is @Apple refusing to divulge carbon emissions data because arch-rival Samsung is out-performing http://bit.ly/18Xc8Dk  #sustainability
-1.0,"Hey @apple, why TF won't my iPhone 5s recognize me?!??? pic.twitter.com/ageL53hCJh"
-1.0,oh wow @apple.... you guys release info on the 5s and all of a sudden my phone dont wanna charge..... brats
-1.0,What?!?! Bouta finally cop lol RT @__BH__: I'm PISSED that Pages is now free @apple where is my refund for buying it! LOL
-1.0,"#iOS7 is actually a really big copy of #windows, STAY ORIGINAL @APPLE"
-1.0,To be honest i think iphone5C looks bit tacky @apple #apple #iphone5c
-1.0,"Breaking News: @LeapMotion acquires @Apple Newton resale rights. Now selling two devices ""that are a huge disappointment"""
-1.0,@Apple Thx fr the offer fr a new plastic #iphone but Hello Kitty makes n equally as impressive one. Besides you've made it all about Samsung
-1.0,so much for @apple #Iphone5c being the cheap version. #msm reporting it available at $99...preorder from apple store for $899 #dodgy
-1.0,RT @SWAGGA_L: THE WORST !  RT @Mati_uCurvegawd: Yooo @apple why my iPhone 5 battery so sus?
-1.0,Ios7 will have iMovie for free I want my 5 bucks back @apple
-1.0,"@apple #failed big time with their new iPhones. What happened to it being a ""budget"" phone?"
-1.0,I'm PISSED that Pages is now free @apple where is my refund for buying it! LOL
-1.0,"@7evenStarz I'm not a fan boy, rather disappointed recently with @Apple but they are hardly stupid. They are successful for a reason."
-1.0,Why does @apple not provide detailed technical specifications of their new devices? When tear downs reveal the information anyways?
-1.0,iPad gone to the Apple Store in the sky ?? and tech support from @Apple Genius was no use at all #frustrated #FridayThe13th #iPad
-1.0,"I watch every @apple press conference waiting for ""one more thing.""  Probably never going to happen is it... #missSteve"
-1.0,@apple wanna explain to me why my phone just reset to 2005?!?!?
-1.0,i set an alarm and it didn't wake me up @apple fix this
-1.0,"New #iphone is the same size and same price. Why would I get a new one for a fingerprint. Bybye @Apple, hello @Android"
-1.0,@Apple: I expect to be reimbursed for all this time where I cannot download iOS 7 betas as a developer...
-1.0,Hey @apple your TV is quite annoying to have to put in a password for every video I want to watch. And yes I am the only one using it. #uggh
-1.0,stop updating phones every six months and instead make your chargers longer than 4 inches @apple
-1.0,It's really starting to piss me off. Hey @apple what's the deal with the iphone5 acting like a jerk?
-1.0,Stayed up really late to order the new @apple #iphone5s just to find out there are no preorders. #BITTER #NoInfoOnWebsite ??
-1.0,nothing new with iphone! @Apple http://goo.gl/iLVi5t
-1.0,@ELECTRAFOOD @emmma_hemmings @twitter @Apple they are so #done with you
-1.0,Please @apple get rid of that bird tweet text alert on iPhones. #itsfreakingannoying
-1.0,"@Apple does an incremental upgrade really require an ""event""?"
-1.0,"@Apple definitely missed a trick with the iPhone 5C. Instead of something based on the iPod Nano, they brought out a plastic iPhone 5"
-1.0,Shameful @apple @facebook @amazon @caterpillar for refusing to disclose #greenhousegas emissions through @CDP
-1.0,"Even automakers are innovating faster than @Apple, check out @Nissan's #smartwatch http://ow.ly/oPJZk  http://ow.ly/i/38HXX"
-1.0,"?.@blogdiva A complete no-brainer. @Apple sucking-up in government hearings to ""get more certainty/no taxes"",w/ fingerprint database @OFA"
